PlayerFBref,UrlFBref,UrlTmarkt,TmPos,fbref_id,tm_id
Higor Gabriel,https://fbref.com/en/players/e51d6f34/Higor-Gabriel,https://www.transfermarkt.com/higor-gabriel/profil/spieler/735788,Centre-Back,e51d6f34,735788
Hilal Ben Moussa,https://fbref.com/en/players/d4517f03/Hilal-Ben-Moussa,https://www.transfermarkt.com/hilal-ben-moussa/profil/spieler/223405,Central Midfield,d4517f03,223405
Hilary Gong,https://fbref.com/en/players/f43c9b3f/Hilary-Gong,https://www.transfermarkt.com/hilary-gong/profil/spieler/477306,Right Winger,f43c9b3f,477306
Hillel Soudani,https://fbref.com/en/players/7a435eb3/Hillel-Soudani,https://www.transfermarkt.com/el-arbi-hillel-soudani/profil/spieler/174842,Right Winger,7a435eb3,174842
Himad Abdelli,https://fbref.com/en/players/7978cbf0/Himad-Abdelli,https://www.transfermarkt.com/himad-abdelli/profil/spieler/592979,Attacking Midfield,7978cbf0,592979
Hiram Mier,https://fbref.com/en/players/1f81fd9b/Hiram-Mier,https://www.transfermarkt.com/hiram-mier/profil/spieler/107136,Centre-Back,1f81fd9b,107136
Hiram MuÃ±oz,https://fbref.com/en/players/088575d1/Hiram-Munoz,https://www.transfermarkt.com/hiram-munoz/profil/spieler/463162,Centre-Back,088575d1,463162
Hiroki Ito,https://fbref.com/en/players/204dded0/Hiroki-Ito,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Centre-Back,204dded0,353892
Hiroki Sakai,https://fbref.com/en/players/d63e2912/Hiroki-Sakai,https://www.transfermarkt.com/hiroki-sakai/profil/spieler/83002,Right-Back,d63e2912,83002
Hirving Lozano,https://fbref.com/en/players/a69e4806/Hirving-Lozano,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,Right Winger,a69e4806,316889
Hjalmar Ekdal,https://fbref.com/en/players/3d554589/Hjalmar-Ekdal,https://www.transfermarkt.com/hjalmar-ekdal/profil/spieler/392179,Centre-Back,3d554589,392179
Hobie Verhulst,https://fbref.com/en/players/9f82f7c2/Hobie-Verhulst,https://www.transfermarkt.com/hobie-verhulst/profil/spieler/116471,Goalkeeper,9f82f7c2,116471
Hodei Oleaga,https://fbref.com/en/players/95230c26/Hodei-Oleaga,https://www.transfermarkt.com/hodei-oleaga/profil/spieler/338286,Goalkeeper,95230c26,338286
Holger Badstuber,https://fbref.com/en/players/45b7edae/Holger-Badstuber,https://www.transfermarkt.com/holger-badstuber/profil/spieler/54659,Centre-Back,45b7edae,54659
Horacio Torres,https://fbref.com/en/players/2c01b956/Horacio-Torres,https://www.transfermarkt.com/horacio-torres/profil/spieler/648513,Centre-Back,2c01b956,648513
Houboulang Mendes,https://fbref.com/en/players/1545cf15/Houboulang-Mendes,https://www.transfermarkt.com/houboulang-mendes/profil/spieler/442552,Right-Back,1545cf15,442552
Houssem Aouar,https://fbref.com/en/players/a5db0bec/Houssem-Aouar,https://www.transfermarkt.com/houssem-aouar/profil/spieler/395693,Central Midfield,a5db0bec,395693
Hrvoje MiliÄ,https://fbref.com/en/players/1b625237/Hrvoje-Milic,https://www.transfermarkt.com/hrvoje-milic/profil/spieler/46423,Left-Back,1b625237,46423
Hrvoje SmolÄiÄ,https://fbref.com/en/players/c967f6b8/Hrvoje-Smolcic,https://www.transfermarkt.com/hrvoje-smolcic/profil/spieler/571299,Centre-Back,c967f6b8,571299
Hubert Idasiak,https://fbref.com/en/players/1b70f53a/Hubert-Idasiak,https://www.transfermarkt.com/hubert-idasiak/profil/spieler/555557,Goalkeeper,1b70f53a,555557
Hudson,https://fbref.com/en/players/f81b80fb/Hudson,https://www.transfermarkt.com/hudson/profil/spieler/54257,Defensive Midfield,f81b80fb,54257
Hugo,https://fbref.com/en/players/bd2593f3/Hugo,https://www.transfermarkt.com/hugo/profil/spieler/730708,Left-Back,bd2593f3,730708
Hugo,https://fbref.com/en/players/de3dc682/Hugo,https://www.transfermarkt.com/hugo/profil/spieler/740157,Left-Back,de3dc682,740157
Hugo,https://fbref.com/en/players/d0f01217/Hugo,https://www.transfermarkt.com/jose-hugo/profil/spieler/940479,Right Winger,d0f01217,940479
Hugo Ayala,https://fbref.com/en/players/cf9989c2/Hugo-Ayala,https://www.transfermarkt.com/hugo-ayala/profil/spieler/52965,Centre-Back,cf9989c2,52965
Hugo Basto,https://fbref.com/en/players/12258c9c/Hugo-Basto,https://www.transfermarkt.com/hugo-basto/profil/spieler/227873,Centre-Back,12258c9c,227873
Hugo Boutsingkham,https://fbref.com/en/players/3b6ace25/Hugo-Boutsingkham,https://www.transfermarkt.com/hugo-boutsingkham/profil/spieler/620319,Left-Back,3b6ace25,620319
Hugo Bueno,https://fbref.com/en/players/bfc3b3a0/Hugo-Bueno,https://www.transfermarkt.com/hugo-bueno/profil/spieler/698678,Left-Back,bfc3b3a0,698678
Hugo Cid,https://fbref.com/en/players/80a3b6c0/Hugo-Cid,https://www.transfermarkt.com/hugo-cid/profil/spieler/68932,Centre-Back,80a3b6c0,68932
Hugo Duro,https://fbref.com/en/players/37e103f8/Hugo-Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,37e103f8,573775
Hugo Ekitike,https://fbref.com/en/players/5b92d896/Hugo-Ekitike,https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,Centre-Forward,5b92d896,709726
Hugo GonzÃ¡lez,https://fbref.com/en/players/2cfb6e88/Hugo-Gonzalez,https://www.transfermarkt.com/hugo-gonzalez/profil/spieler/707279,Right Winger,2cfb6e88,707279
Hugo GonzÃ¡lez DurÃ¡n,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,https://www.transfermarkt.com/hugo-gonzalez/profil/spieler/129031,Goalkeeper,24c6fb79,129031
Hugo GuillamÃ³n,https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon,https://www.transfermarkt.com/hugo-guillamon/profil/spieler/495629,Defensive Midfield,f7c12fbf,495629
Hugo Hagege,https://fbref.com/en/players/d00fe9a3/Hugo-Hagege,https://www.transfermarkt.com/hugo-hagege/profil/spieler/536501,Goalkeeper,d00fe9a3,536501
Hugo IsaÃ¡c RodrÃ­guez,https://fbref.com/en/players/a7c11793/Hugo-Isaac-Rodriguez,https://www.transfermarkt.com/hugo-rodriguez/profil/spieler/147157,Centre-Back,a7c11793,147157
Hugo Larsson,https://fbref.com/en/players/00c9a283/Hugo-Larsson,https://www.transfermarkt.com/hugo-larsson/profil/spieler/931838,Central Midfield,00c9a283,931838
Hugo Lloris,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,Goalkeeper,8f62b6ee,17965
Hugo Magallanes,https://fbref.com/en/players/0201a97a/Hugo-Magallanes,https://www.transfermarkt.com/hugo-magallanes/profil/spieler/340102,Centre-Back,0201a97a,340102
Hugo Magnetti,https://fbref.com/en/players/d4d35152/Hugo-Magnetti,https://www.transfermarkt.com/hugo-magnetti/profil/spieler/474662,Central Midfield,d4d35152,474662
Hugo Mallo,https://fbref.com/en/players/cb574619/Hugo-Mallo,https://www.transfermarkt.com/hugo-mallo/profil/spieler/119905,Right-Back,cb574619,119905
Hugo Marques,https://fbref.com/en/players/789ee29d/Hugo-Marques,https://www.transfermarkt.com/hugo-marques/profil/spieler/72776,Goalkeeper,789ee29d,72776
Hugo Moura,https://fbref.com/en/players/14100165/Hugo-Moura,https://www.transfermarkt.com/hugo-moura/profil/spieler/644157,Defensive Midfield,14100165,644157
Hugo Nervo,https://fbref.com/en/players/6afd25e6/Hugo-Nervo,https://www.transfermarkt.com/hugo-nervo/profil/spieler/107503,Centre-Back,6afd25e6,107503
Hugo Novoa,https://fbref.com/en/players/5458f670/Hugo-Novoa,https://www.transfermarkt.com/hugo-novoa/profil/spieler/668276,Right Winger,5458f670,668276
Hugo Oliveira,https://fbref.com/en/players/1d7cc2a1/Hugo-Oliveira,https://www.transfermarkt.com/hugo-oliveira/profil/spieler/735822,Right-Back,1d7cc2a1,735822
Hugo Perez,https://fbref.com/en/players/7cfbe2c9/Hugo-Perez,https://www.transfermarkt.com/hugo-perez/profil/spieler/718027,Centre-Back,7cfbe2c9,718027
Hugo Rodallega,https://fbref.com/en/players/9683d0b2/Hugo-Rodallega,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,Centre-Forward,9683d0b2,37934
Hugo Seco,https://fbref.com/en/players/68ee9021/Hugo-Seco,https://www.transfermarkt.com/hugo-seco/profil/spieler/295169,Right Winger,68ee9021,295169
Hugo Silveira,https://fbref.com/en/players/40269e37/Hugo-Silveira,https://www.transfermarkt.com/hugo-silveira/profil/spieler/263052,Centre-Forward,40269e37,263052
Hugo Siquet,https://fbref.com/en/players/c6cf860f/Hugo-Siquet,https://www.transfermarkt.com/hugo-siquet/profil/spieler/578680,Right-Back,c6cf860f,578680
Hugo Sotelo,https://fbref.com/en/players/3aa74860/Hugo-Sotelo,https://www.transfermarkt.com/hugo-sotelo/profil/spieler/892221,Right Winger,3aa74860,892221
Hugo Souza,https://fbref.com/en/players/c02e5af1/Hugo-Souza,https://www.transfermarkt.com/hugo-souza/profil/spieler/574901,Goalkeeper,c02e5af1,574901
Hugo Vieira,https://fbref.com/en/players/ce24310d/Hugo-Vieira,https://www.transfermarkt.com/hugo-vieira/profil/spieler/124286,Centre-Forward,ce24310d,124286
Hugo Weckmann,https://fbref.com/en/players/1e690aa4/Hugo-Weckmann,https://www.transfermarkt.com/hugo-weckmann/profil/spieler/740598,Centre-Forward,1e690aa4,740598
Hugo Wentges,https://fbref.com/en/players/55fc25b3/Hugo-Wentges,https://www.transfermarkt.com/hugo-wentges/profil/spieler/548934,Goalkeeper,55fc25b3,548934
Hugo Ãlvarez,https://fbref.com/en/players/6f392eb8/Hugo-Alvarez,https://www.transfermarkt.com/hugo-alvarez/profil/spieler/892929,midfield,6f392eb8,892929
Hugo-Hilaire Mbongue Mbongue,https://fbref.com/en/players/df4fe2b7/Hugo-Hilaire-Mbongue-Mbongue,https://www.transfermarkt.com/hugo-mbongue/profil/spieler/895650,Centre-Forward,df4fe2b7,895650
Hugues Zagbayou,https://fbref.com/en/players/769808b7/Hugues-Zagbayou,https://www.transfermarkt.com/evrard-zag/profil/spieler/106014,Central Midfield,769808b7,106014
Hulk,https://fbref.com/en/players/33a1f72e/Hulk,https://www.transfermarkt.com/hulk/profil/spieler/80562,Centre-Forward,33a1f72e,80562
Hulk,https://fbref.com/en/players/86c910fb/Hulk,https://www.transfermarkt.com/hulk/profil/spieler/589862,Left-Back,86c910fb,589862
Hunter Sulte,https://fbref.com/en/players/92823044/Hunter-Sulte,https://www.transfermarkt.com/hunter-sulte/profil/spieler/617576,Goalkeeper,92823044,617576
Hussein Ali,https://fbref.com/en/players/b8a919ad/Hussein-Ali,https://www.transfermarkt.com/hussein-ali/profil/spieler/585325,Right-Back,b8a919ad,585325
Hwang Hee-chan,https://fbref.com/en/players/169fd162/Hwang-Hee-chan,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246,Centre-Forward,169fd162,292246
Hwang In-beom,https://fbref.com/en/players/92fa5d28/Hwang-In-beom,https://www.transfermarkt.com/in-beom-hwang/profil/spieler/365394,Central Midfield,92fa5d28,365394
Hwang Ui-jo,https://fbref.com/en/players/a2d873dd/Hwang-Ui-jo,https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166,Centre-Forward,a2d873dd,260166
Hyoran,https://fbref.com/en/players/ffb88c28/Hyoran,https://www.transfermarkt.com/hyoran/profil/spieler/338861,Attacking Midfield,ffb88c28,338861
Hyuri,https://fbref.com/en/players/a6f6f037/Hyuri,https://www.transfermarkt.com/hyuri/profil/spieler/285319,Centre-Forward,a6f6f037,285319
HÃ¥kon Evjen,https://fbref.com/en/players/d019d5db/Hakon-Evjen,https://www.transfermarkt.com/hakon-evjen/profil/spieler/394688,Right Winger,d019d5db,394688
HÃ¥vard Nielsen,https://fbref.com/en/players/b18ef366/Havard-Nielsen,https://www.transfermarkt.com/havard-nielsen/profil/spieler/136181,Centre-Forward,b18ef366,136181
HÃ¥vard Nordtveit,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit,https://www.transfermarkt.com/havard-nordtveit/profil/spieler/42234,Centre-Back,6cafd68d,42234
HÃ©ber,https://fbref.com/en/players/d552c4a1/Heber,https://www.transfermarkt.com/heber/profil/spieler/150601,Centre-Forward,d552c4a1,150601
HÃ©ctor,https://fbref.com/en/players/6294bc9d/Hector,https://www.transfermarkt.com/hector-hernandez/profil/spieler/273738,Centre-Forward,6294bc9d,273738
HÃ©ctor Acosta,https://fbref.com/en/players/b8f5bd26/Hector-Acosta,https://www.transfermarkt.com/hector-acosta/profil/spieler/116779,Centre-Back,b8f5bd26,116779
HÃ©ctor BellerÃ­n,https://fbref.com/en/players/f874dd44/Hector-Bellerin,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Right-Back,f874dd44,191217
HÃ©ctor Bustamante,https://fbref.com/en/players/453ddcac/Hector-Bustamante,https://www.transfermarkt.com/hector-bustamante/profil/spieler/390803,Left Winger,453ddcac,390803
HÃ©ctor Espinoza,https://fbref.com/en/players/32a2a0c9/Hector-Espinoza,https://www.transfermarkt.com/hector-espinoza/profil/spieler/796960,Midfield,32a2a0c9,796960
HÃ©ctor HernÃ¡ndez,https://fbref.com/en/players/76ee80ee/Hector-Hernandez,https://www.transfermarkt.com/hector-hernandez/profil/spieler/221986,Left-Back,76ee80ee,221986
HÃ©ctor Herrera,https://fbref.com/en/players/a8542814/Hector-Herrera,https://www.transfermarkt.com/hector-herrera/profil/spieler/122043,Central Midfield,a8542814,122043
HÃ©ctor HolguÃ­n,https://fbref.com/en/players/8c37aa43/Hector-Holguin,https://www.transfermarkt.com/hector-holguin/profil/spieler/432222,Goalkeeper,8c37aa43,432222
HÃ©ctor Mascorro,https://fbref.com/en/players/bb8ce61b/Hector-Mascorro,https://www.transfermarkt.com/hector-mascorro/profil/spieler/353336,Right Midfield,bb8ce61b,353336
HÃ©ctor Moreno,https://fbref.com/en/players/5d311e8d/Hector-Moreno,https://www.transfermarkt.com/hector-moreno/profil/spieler/51046,Centre-Back,5d311e8d,51046
HÃ©ctor RamÃ­rez,https://fbref.com/en/players/9bd12d11/Hector-Ramirez,https://www.transfermarkt.com/hector-ramirez/profil/spieler/787261,Defence,9bd12d11,787261
HÃ©ctor Uribe,https://fbref.com/en/players/20f21b81/Hector-Uribe,https://www.transfermarkt.com/hector-uribe/profil/spieler/787264,Midfield,20f21b81,787264
HÃ©ctor Villalba,https://fbref.com/en/players/22aecad6/Hector-Villalba,https://www.transfermarkt.com/hector-villalba/profil/spieler/237061,Right Winger,22aecad6,237061
HÃ©lder BaldÃ©,https://fbref.com/en/players/b36e020e/Helder-Balde,https://www.transfermarkt.com/helder-balde/profil/spieler/486767,Centre-Back,b36e020e,486767
HÃ©lder Costa,https://fbref.com/en/players/f13d02a6/Helder-Costa,https://www.transfermarkt.com/helder-costa/profil/spieler/173900,Right Winger,f13d02a6,173900
HÃ©lder Ferreira,https://fbref.com/en/players/6407ce4d/Helder-Ferreira,https://www.transfermarkt.com/helder-ferreira/profil/spieler/350311,Right Winger,6407ce4d,350311
HÃ©lder Guedes,https://fbref.com/en/players/ed0fbd56/Helder-Guedes,https://www.transfermarkt.com/helder-guedes/profil/spieler/36923,Centre-Forward,ed0fbd56,36923
HÃ©lder Morim,https://fbref.com/en/players/3cd2101a/Helder-Morim,https://www.transfermarkt.com/helder-morim/profil/spieler/818240,Defensive Midfield,3cd2101a,818240
HÃ©lder Tavares,https://fbref.com/en/players/b293f3e4/Helder-Tavares,https://www.transfermarkt.com/helder-tavares/profil/spieler/134608,Central Midfield,b293f3e4,134608
HÃ©lio Borges,https://fbref.com/en/players/f0dbf0af/Helio-Borges,https://www.transfermarkt.com/helio-borges/profil/spieler/730938,Right Winger,f0dbf0af,730938
HÃ©lio JÃºnior,https://fbref.com/en/players/e731175a/Helio-Junior,https://www.transfermarkt.com/helio-junior/profil/spieler/371252,Left-Back,e731175a,371252
HÃ©rcules,https://fbref.com/en/players/eadc7b45/Hercules,https://www.transfermarkt.com/hercules/profil/spieler/982617,Defensive Midfield,eadc7b45,982617
Iago,https://fbref.com/en/players/054849d2/Iago,https://www.transfermarkt.com/iago/profil/spieler/520468,Left-Back,054849d2,520468
Iago,https://fbref.com/en/players/e849016e/Iago,https://www.transfermarkt.com/iago/profil/spieler/627234,Right Winger,e849016e,627234
Iago Aspas,https://fbref.com/en/players/7dcf86f6/Iago-Aspas,https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,Centre-Forward,7dcf86f6,72047
Iago DomÃ­nguez,https://fbref.com/en/players/557fcc50/Iago-Dominguez,https://www.transfermarkt.com/iago-dominguez/profil/spieler/636092,Goalkeeper,557fcc50,636092
Iago Falque,https://fbref.com/en/players/440c84ed/Iago-Falque,https://www.transfermarkt.com/iago-falque/profil/spieler/59340,Right Winger,440c84ed,59340
Iago HerrerÃ­n,https://fbref.com/en/players/9109185e/Iago-Herrerin,https://www.transfermarkt.com/iago-herrerin/profil/spieler/71570,Goalkeeper,9109185e,71570
Iago Maidana,https://fbref.com/en/players/e65a5924/Iago-Maidana,https://www.transfermarkt.com/iago-maidana/profil/spieler/348261,Centre-Back,e65a5924,348261
Iago MendonÃ§a,https://fbref.com/en/players/d59e5505/Iago-Mendonca,https://www.transfermarkt.com/iago-mendonca/profil/spieler/678992,Centre-Back,d59e5505,678992
Iago Santos,https://fbref.com/en/players/3bc7ddbe/Iago-Santos,https://www.transfermarkt.com/iago-santos/profil/spieler/332220,Centre-Back,3bc7ddbe,332220
Iago Santos,https://fbref.com/en/players/63c92fa0/Iago-Santos,https://www.transfermarkt.com/dabney-dos-santos/profil/spieler/241500,Attacking Midfield,63c92fa0,241500
Ian Carlo Poveda,https://fbref.com/en/players/55b4f1d6/Ian-Carlo-Poveda,https://www.transfermarkt.com/ian-poveda/profil/spieler/392763,Right Winger,55b4f1d6,392763
Ian Gonzalez Nieto,https://fbref.com/en/players/040e5ca4/Ian-Gonzalez-Nieto,https://www.transfermarkt.com/ian-gonzalez/profil/spieler/253892,Centre-Forward,040e5ca4,253892
Ian Hoffmann,https://fbref.com/en/players/c0243229/Ian-Hoffmann,https://www.transfermarkt.com/ian-hoffmann/profil/spieler/469852,Left-Back,c0243229,469852
Ian Maatsen,https://fbref.com/en/players/cab9634e/Ian-Maatsen,https://www.transfermarkt.com/ian-maatsen/profil/spieler/485585,Left-Back,cab9634e,485585
Ian Murphy,https://fbref.com/en/players/c6d233e3/Ian-Murphy,https://www.transfermarkt.com/ian-murphy/profil/spieler/636800,Centre-Back,c6d233e3,636800
Ian RamÃ­rez,https://fbref.com/en/players/b09327f2/Ian-Ramirez,https://www.transfermarkt.com/hector-ramirez/profil/spieler/787261,Defence,b09327f2,787261
Ian Smeulers,https://fbref.com/en/players/732e0da3/Ian-Smeulers,https://www.transfermarkt.com/ian-smeulers/profil/spieler/361083,Left-Back,732e0da3,361083
Ianis Hagi,https://fbref.com/en/players/0127419a/Ianis-Hagi,https://www.transfermarkt.com/ianis-hagi/profil/spieler/282076,Right Winger,0127419a,282076
Iba May,https://fbref.com/en/players/c8930887/Iba-May,https://www.transfermarkt.com/iba-may/profil/spieler/335954,Defensive Midfield,c8930887,335954
Ibai GÃ³mez,https://fbref.com/en/players/9d2a3d5f/Ibai-Gomez,https://www.transfermarkt.com/ibai-gomez/profil/spieler/127837,Right Winger,9d2a3d5f,127837
Ibou Sane,https://fbref.com/en/players/22d90df9/Ibou-Sane,https://www.transfermarkt.com/ibou-sane/profil/spieler/1111776,Centre-Forward,22d90df9,1111776
Ibrahim Afellay,https://fbref.com/en/players/9a8c6673/Ibrahim-Afellay,https://www.transfermarkt.com/ibrahim-afellay/profil/spieler/15760,Left Midfield,9a8c6673,15760
