BGGId,YearPublished,GameWeight,MinPlayers,MaxPlayers,MfgPlaytime,MfgAgeRec,NumExpansions,Kickstarted,IsReimplementation,AvgRating,Mech_PC1,Mech_PC2,Mech_PC3,Mech_PC4,Mech_PC5,Mech_PC6,Mech_PC7,Mech_PC8,Mech_PC9,Mech_PC10,Theme_PC1,Theme_PC2,Theme_PC3,Theme_PC4,Theme_PC5,Theme_PC6,Theme_PC7,Theme_PC8,Theme_PC9,Theme_PC10
203739,0,2.0,1,6,120,14,0,1,0,2.25424,0.05131410255367435,-0.01983845245483509,0.571168000588073,-1.4999245374974606,1.0009293107100414,0.3880662405285064,-1.2967507723061162,0.2572479680410627,-0.6070911448821499,0.3295935215125483,2.1202037759967416,-0.2806443109078013,-0.09601597215885786,-0.06634139660581397,1.4831105453608469,1.4973578996606007,-1.8236065235644956,0.006063797492725572,0.5290004307984546,-1.022482105874994
203740,2016,2.7,2,4,120,14,2,0,0,6.72819,-0.06684933292637366,0.7249200473162554,0.9437077709173898,-1.1996739688439904,1.9367922439191827,0.4989950022931184,0.0573388413312672,-2.027967064141269,-0.6062717006000652,-1.0781129273610164,0.39087297774171803,0.1436566903391946,1.2414703847450446,1.0884846912673236,-0.613950735098677,0.17413383925571144,0.16137235929427135,-0.537030681701022,0.24034226871861986,-1.976102801229244
203759,2018,3.0,1,4,120,15,8,1,0,6.83775,1.171445095949035,0.6479696983375298,1.1994323448419548,-2.2529163475056775,1.2479831355692546,1.6715494048971618,-0.7013514433110939,-0.1461216287425523,1.3633717051950474,-1.435001771513263,3.7135492359280127,-0.42578400611369555,0.27223126065675807,0.2210553601455348,2.4722949187450776,3.1304237894138622,-3.8071338917000137,0.4481843457592574,1.4601811886380094,-1.343452276513846
203760,2018,3.0,2,4,60,10,0,1,0,6.54785,-0.9284143840773342,0.7461117047612237,-0.9428044534053083,-0.3293675434224214,0.5982583509909792,0.25249205670405245,-0.41503439567631345,-0.479449011044953,0.6121408472846308,-0.25516721106474916,-0.7101727917661451,1.6330941514022246,-0.12228773484013455,0.14683840001681234,2.072491818545385,0.5095719719098654,0.0711052475068659,-0.09998695926032215,-0.9589403442920221,-1.5798643917139423
203780,2016,2.3667,2,6,60,12,0,0,1,6.7335,-0.8980000763935222,-0.40813953382936424,-0.6480752293505221,1.2719873577883547,0.31225734712287123,0.3614731641038635,0.03915593977383897,0.32013767843496527,-0.050759643048125996,-0.13847191335740405,-2.505049453312431,3.4328840688525624,1.0550999163545505,0.603453943016383,1.6345670660685845,1.0053119890892779,-0.1675270787259474,0.23583323378124313,0.6168925975806415,0.22276946198792139
203788,2016,1.0,2,6,25,5,0,0,0,6.29325,-0.766804949418881,-0.5314645306463834,-0.9234969062141719,-0.1708097293071762,-0.5566619485791787,0.5409700767081305,0.29267726743549827,-0.7395690787931842,0.6075315170587021,0.11449269890328198,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203800,2016,2.6667,2,8,120,10,135,0,1,7.52666,9.46744134727231,1.007904562750706,1.2043507183523006,-0.9489724516229034,3.444817989070724,1.5442004650506178,-1.3861267131550488,-2.0959611940808873,-0.46692257395008413,0.4571791500612694,4.318949252002365,-0.25540797500995377,-0.4816349800518569,2.111564713952293,4.172960226982385,-0.1270574926228092,-1.1141829728240307,4.567541627453606,-2.01745374170561,-0.5112645886699803
203818,2016,0.0,2,4,40,0,0,0,0,6.08878,-0.8271442091538773,0.26857413779377537,-0.8346382819935576,-0.4920170426540563,-0.7103271121075694,0.09161801238807867,-0.16683737121560072,-0.28645693557595886,-0.20265200469234063,2.121811687615615,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
203828,2017,2.0222,2,2,13,10,0,0,0,6.41494,-0.46545489149995123,0.18118099669862564,-0.2506292434006452,-0.822154523267717,1.7457402843791021,-0.6280173797971401,-0.8923398381207306,-1.406581745740323,-0.9051253805222098,1.1209848958201794,-0.8896394057938221,-0.29113690984957746,0.08938126583083635,0.8478927240514221,-0.32003998890603397,0.6443341349916317,0.43925953396145956,0.3540981295368441,-0.04920721238777074,-1.1509746490026682
203835,2016,1.3333,2,5,30,8,2,1,0,6.28596,-1.437211402567219,0.07570263965443214,0.6638759082105784,0.3695040340483882,1.1095775868242135,-1.4026833535701044,1.51570496054408,1.1526220736922994,-1.2422878320692634,-1.152055126486396,-0.04866201934159045,-0.35324160837160334,-0.5696288204900732,-0.4878024766648596,-0.35193658541123124,0.0885604440643113,0.12641764228074476,-0.43110763344189906,-0.318237689180431,-1.0920051471839258
203845,2017,2.0,2,6,30,10,1,1,1,6.76595,-0.6566091261764893,-0.4381149533953276,0.7565650469056944,0.08562440943846125,-0.5293999609352931,-0.6507983983308475,-0.09253004435325306,1.1373822301649437,-0.11338862186777826,0.11402804126690504,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
203884,2015,2.0,3,5,40,12,0,0,0,6.39583,-1.3852218562489065,0.3759016820163354,-1.1050535460695787,1.465861261392792,0.7959428536301564,-0.5131593081176891,0.19299653817252416,0.7312034022825867,0.38548100820864806,-1.244894979828834,0.4224349424758258,-0.16962592205619317,-0.60093488659594,-0.43493413247540147,0.8602764769076838,0.03151772361361331,0.26495807333266336,-0.1868931542255683,-0.3679683253943344,-0.6858768386225952
203885,2016,1.125,1,5,25,6,0,0,1,6.55294,-0.951054097056393,0.12844421256673472,-1.7329298549839358,0.5408497116476167,-1.114025146307081,2.340013901429377,0.03635648617569919,-1.571858040039945,0.5854248137821723,0.20271570534612118,1.5507266414540672,-0.014792932599137075,0.2863477038847217,0.07317818950015237,-0.8213657218730358,-0.6015062971859358,-0.12341549142155736,-0.3349688465942948,-0.3842804402205121,1.1246529014861562
203967,2017,1.5,3,7,30,8,1,1,0,5.38469,-1.5203195561329739,-0.4279594738712891,1.6986729489778793,1.7803505826714592,-0.26396680420839486,-0.15194282819301314,0.47883745411679335,2.040841620514795,-0.11002526917523556,-0.24881742406766366,5.189709748790478,-0.5553204854131826,1.71788629978059,1.3821509875106133,1.1613823525353286,4.242355339653338,-6.749714404757455,-0.10218150545586195,3.077672900071379,-0.768159177739769
203993,2016,3.287,2,4,120,12,7,0,0,7.88129,-0.2829428554020404,3.1734962829494147,-1.5083477682801303,-1.1204469100129077,0.035921520896502315,-2.7223838141325127,-2.2257346414662074,0.34280749394663895,1.524476065772998,-1.4472085056187,-0.8652945461054122,0.15290665455430472,0.940137991188027,0.6461229035592182,-0.8299103050640568,-0.07403524844412056,0.20420015703507674,-0.37308878043954874,0.23788529296451139,-1.3601368619214327
203997,2017,1.1667,2,5,25,10,0,1,0,6.06282,-0.8011239070372234,-0.48089634229384826,-0.326888525522825,-0.20150174528291354,0.20933167434824362,-0.5691547536890839,0.04163182940677076,-0.4196577082362438,-0.20445587344153868,-0.44008227886084134,1.68290198584633,0.2767146478080363,-0.16608379632461082,-0.12247218436657922,0.6687113002418319,0.06876876150180881,0.3223564359068983,0.6107321968029976,-1.0767259702391243,-0.592027986395548
204003,2017,2.625,2,4,210,10,0,0,1,7.37171,0.6905995548675183,-0.5437656230296437,0.27102537136887045,-0.20403307938541793,1.0249836122571114,-0.1888864113945482,-0.9021169030128039,-1.0903913397642175,-1.0936801922097725,2.6731867151991384,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
204027,2016,1.8954,1,4,60,8,2,0,0,6.89759,-1.1570872598226682,1.2178625598295756,-2.6247631890208476,-1.068985140589985,-3.0235572661258514,0.08949836871948615,2.7782346429394407,-1.0388056329904414,2.109421912816085,0.6775149805776659,-1.5448259842480174,1.22226827680653,-0.43569337152833487,-1.8425114279204329,-1.317984417088159,0.958467443684453,-0.11569524511322259,0.6075902081514775,0.5165788874275008,-0.038050360465645666
204055,2019,3.125,2,5,150,14,3,1,0,7.25603,-1.2781721911822905,1.7369513188622228,10.726994379032154,1.748381549642245,-3.6042495297664914,-0.16569610256792644,-3.3908579516480395,-2.2857030353671814,3.073185128850459,0.2834862016330281,1.117527768776089,0.04948237471152017,-0.9796985887067731,-0.13799522744532208,2.7759822141547246,0.5854546065471707,0.5719906073736843,0.7366334910403,-1.6052963721611158,-2.4480886280323553
204069,2016,1.0,3,0,0,18,0,0,0,5.00741,-0.942260949058772,-1.2372209804379684,0.36273888677842675,-0.2671804184813582,-1.9375325744270708,0.31604934356745357,0.6340490256276805,0.5911548601836207,-0.9417359188168578,1.666680217691318,0.8036187533260144,-0.38228444926524563,-0.8486795984439243,-1.109408843394604,0.08801855362558392,0.8963619241138595,-0.7798626309493479,-1.2362480367499808,0.5334949115544985,-2.0342787772854227
204135,2015,1.087,2,8,45,8,0,0,0,6.83992,-0.8770850786151752,-0.5417830772669586,-0.6876879753118129,0.2532391023506284,0.048700679993591484,-0.437510658384672,0.2576102206650472,0.4221120097999016,0.17593602887121862,-0.2589969400480241,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
204138,2016,1.0,4,0,0,15,0,0,0,5.74987,-0.8399815153827012,-0.5303120408501893,2.4789939274752157,-1.0424398583988765,-1.311703000926239,0.7907187429318396,-0.9587055895142801,0.6187986531707748,-0.5423812531294459,0.511699697798734,-0.15390836189206494,-0.383771447935277,-1.4558775282875642,-1.4944748813105815,0.04710780624188276,-0.5965996177779643,-0.12246631876980466,-1.2412064060287429,-1.0857074143742276,-0.06239476277542783
204141,2016,1.5,2,4,30,8,0,1,0,5.99917,-1.3329506926646753,-0.6199213526630165,1.5085659742690238,0.12906273407542804,-1.1183506820031432,-1.0609622402285936,0.2139254665127939,-0.6775746519489351,-0.6592853450822836,-0.4969762200567485,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
204142,2016,1.5,3,6,25,6,0,0,0,5.51161,-1.1765892568744334,-0.003063419987496647,0.549447246431036,0.2710619234824573,0.18794484782267795,-0.8971268343409523,0.2320797367955619,-0.33847665659193427,0.14243727659668398,-0.5490650797626204,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
204143,2017,2.2857,2,4,60,10,0,1,0,6.67039,-0.7299670258685029,0.11000943255397727,-0.3823558014029042,-0.9368857227796571,0.38090994783632404,0.08186279871723591,0.28322346544121396,-1.2028363144866727,0.4341412781009374,0.277330374269252,0.22253417573553294,0.147085828585257,-0.45916120330736954,-0.025437036252333893,1.1113731446674908,-0.037542389998076436,0.37104170993925006,0.874996805896881,-1.343955925406918,-0.679334748163195
204175,2016,1.25,2,4,20,10,1,0,1,6.4447,-0.002965193657657077,-0.21499320908272035,0.214923475122181,-0.8936547069413473,0.6200821680682747,0.1268572882984912,-0.52402375258915,0.7489610191833587,-0.05910567075858866,0.09762897329644624,1.6276719769848194,-0.04787986308110201,-0.8913586105967037,-1.290957849232199,2.478563443045153,0.12320484736445209,3.884077599822754,-0.8626711040970332,2.9061517079791654,-0.736305022426879
204184,2015,2.68,2,4,180,14,0,0,0,7.44166,0.7343793329620317,10.264465583441439,-0.07674287858231472,1.916496882415155,4.259724201869587,-4.184485878011916,0.8897786295910508,-0.1687655379875727,-4.007203467300341,2.064704194664059,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
204201,2017,1.6667,2,6,30,8,0,0,0,6.66263,-0.544297666171035,0.172508562250352,1.013855848540415,0.8596591575084106,1.366907155719716,-0.3946726473479378,1.3631840802853423,-0.8450654517599686,-1.135367045328098,-1.1115187498972243,1.0152968171616839,-0.05852889056968441,0.24480517201986213,0.17698572054873185,-0.033752698603419035,-0.2845308906596791,0.5224559885812247,0.19686108714180664,-0.037057412223919575,0.40770929439682896
204281,2016,1.0,2,4,30,8,1,0,1,6.63473,-1.4002759445511532,-0.346573010102715,1.6101549256605403,1.179490117989839,-0.9232831325102236,-1.1076936753114317,0.16113071687209288,-0.3071406406639085,-0.0064666878577967655,-0.051948641501436035,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
204286,2018,2.9333,1,4,120,14,2,0,0,7.66721,0.7360466376912888,1.646129471155542,3.3878130465646477,-4.318890394019532,1.3414781583151445,3.229710565921257,-4.29341122692142,1.6417257736507807,1.7619487588443759,-0.4857463786859753,5.165603023654797,0.45034123544590976,0.7846471762251623,-0.09219611314747046,1.9377631716881367,-0.5096116284711613,4.42167493341403,0.017013623166975966,3.1569587290967736,1.2859387925255759
204305,2016,2.2029,1,8,120,10,0,0,1,7.71481,-0.5196313839743,0.31435233942621893,2.701028230648262,-2.568091263816478,-2.164960054794954,1.344376138625066,-1.764566479730788,2.29174684124868,-0.355385515389188,-1.0146285502015957,0.5505867305178431,-2.7138527921566573,0.995681745693145,1.0476367921243426,1.6105726992176677,5.401155449233416,-0.9001045934855832,-2.6286081851945013,-0.3060040525243497,-0.5489710242220056
204314,2019,2.0,2,4,20,10,0,1,0,6.5051,-0.5927909832122208,0.40882582915124815,-1.5993744595800299,0.2791935039300608,-0.45346306077463094,2.0384466123602163,-0.26827638325691977,-1.622766608819298,0.47810980428722705,-0.05084227368292886,4.078569448503165,0.34700452362372386,1.4513770324139281,0.9390486638245316,-0.8729905069136196,-0.9851481256174108,0.32372587136259384,0.49768846870295813,-0.15040462174928293,2.533208811017533
204323,2016,2.0,3,5,45,13,0,0,1,6.85161,-1.4234089702617077,0.7041029484907713,-0.8856633679306116,1.3718868532694757,1.6865886644778065,-0.4383886821975325,0.07820519510029593,-0.2703926365782735,0.08880634602154,-0.6206188838692308,0.22253417573553294,0.147085828585257,-0.45916120330736954,-0.025437036252333893,1.1113731446674908,-0.037542389998076436,0.37104170993925006,0.874996805896881,-1.343955925406918,-0.679334748163195
204397,2016,2.5,2,2,0,12,1,0,0,6.975,0.4964892540919742,0.29570655277660357,0.35220860476947874,-1.6359511272843472,1.7817103929922848,1.203344115861163,-1.4125458752545752,-0.40021130280021244,0.24644968634165695,1.140283383964345,0.9682858706955695,0.23211462162471302,1.0076164037037454,0.8540157832974385,-1.661044950487468,-0.6401713297240089,0.40796158828758095,-0.4842387477756054,0.017314153987892426,0.02855392992849382
204407,2016,1.5,5,8,30,13,0,0,0,6.50682,-1.4282550163213565,-0.8206749727849678,2.8817001493528283,0.7565852638762142,-1.976702218663239,-0.885570131411001,0.4655443268292532,-0.7876885926487587,-0.7580068493447725,0.744323311388972,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
204410,2012,0.0,3,5,0,8,0,0,0,6.06667,-0.6314913651885566,-0.6010415929995487,-0.0975184027085937,0.0816870949074422,0.03835338230680575,-0.5078367497225372,0.3497481400021526,-0.6311577266978402,-0.6598433742378552,-0.22918579187457988,-1.2702239795328159,0.08756577115092394,-0.40364379038368425,-0.0610807733873538,-0.020853831041475254,-1.4843024519345835,-0.5770567211699693,-0.6513290752461868,0.6254564922668777,1.0284813847480911
204429,2016,2.0,1,5,40,8,1,0,0,6.48289,-0.1022917712196477,-0.6780953518427432,0.6987940918099572,-0.07535330888841577,-0.2982426351687298,-0.019731861883201723,-0.34970268752092976,-0.1991178026032138,0.04149548084180863,0.7842166174763219,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
204431,2017,1.8696,4,10,10,8,4,1,0,6.98676,-1.6581224932564986,2.3592518999447756,14.216163080465083,3.821534773216878,-6.6073884261529106,-0.3939809600131024,-4.195205078183076,-3.8367342980862063,5.283614019579472,1.3581841662382317,1.471289467182435,-0.328714463553325,0.21487734850490398,0.15568732053493192,0.5236365321554273,1.3717046382193234,-2.1578391895468636,-0.06654220087892247,0.7758666506603817,-0.4833820707347251
204461,2017,1.5,2,2,20,10,0,0,0,6.33163,-0.8238561625056824,0.014699352724150244,-0.43368254752324154,-0.30968854878185104,0.8727069441388235,-0.6269231240740096,-0.17607808227544616,-1.163932980749482,-0.1874383759827454,0.0753020885350539,0.7983300285159886,-0.24679362957583095,-0.4852341778838858,-0.36317887631264123,0.6341734659056565,0.48049161871118484,0.2796857892638118,0.3916774078014991,-1.2144043005518508,-1.131215496717279
204466,2017,1.3636,2,2,15,10,0,1,0,6.07343,0.20725932814915166,0.2983755761039564,3.530328807042196,0.4660489648014106,-0.8297364440264375,-0.36541098038113656,-0.2365302611984731,-2.32902939948765,-0.004948382379631302,0.9908827908998732,3.767444330352248,0.010339450841654316,1.3560363973747294,0.9645579207362726,-0.08260857689590655,0.9292835152157245,-2.211972437186514,0.35678228664606393,0.9426289784695022,0.9843756463385749
204470,2020,2.6,1,4,120,14,4,1,0,7.22295,-0.3657493833378547,1.2630043304225236,1.4038769039065087,-2.6802323974784272,0.33717116171023215,1.575855237781444,-1.721767321994176,0.2036786578115436,-0.8470352676667985,-1.211204829510397,2.0696754968313322,0.12135783969326217,0.851117482937647,0.5959651848666851,-0.7054426453490701,-0.5365566608312624,-0.1234078402893557,0.16382533492777013,0.04566022227671333,1.320980913590972
