url,title,price,area_m2,floor,rooms,location,Típus,Szintek száma,Állapot,scrape_date,Fűtés,Energetikai besorolás,Napelem,Építés éve,Erkély,,Tervezett átadás,Terasz,Átlagos rezsiköltség
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-istenhegy/8562026?page=5&pos=7&cr=260,"Budapest XII. kerület eladó téglalakás 4 szobás: 144,9 millió Ft",144.9,107.0,107 m²,4.0,"Budapest XII. kerület, Istenhegy",Téglalakás,,,2025-08-17,Gázkazán,F,,1985,"8,5 m²",,,"28,7 m²",
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-obuda/8663792?page=5&pos=8&cr=260,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-megyer/8586502?page=5&pos=9&cr=258,"Budapest IV. kerület eladó téglalakás 2+1 fél szobás: 61,9 millió Ft",61.9,56.0,56 m²,2.0,"Budapest IV. kerület, Megyer",Téglalakás,5,Átlagos,2025-08-17,Gáz (konvektor),Nem adta meg a hirdető,,1975,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8587364?page=5&pos=10&cr=255,Budapest XIV. kerület eladó téglalakás 2+2 fél szobás: 75 millió Ft,75.0,74.0,74 m²,2.0,"Budapest XIV. kerület, Alsórákos",Téglalakás,,Átlagos,2025-08-17,Távfűtés egyedi méréssel,E,Nincs,1968,7 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8611400?page=5&pos=11&cr=251,"Eladó 3 szobás téglalakás 127,03 millió Ft értékben Budapest XIII. kerületben - Parkside Residence lakóparkban",127.03,63.0,63 m²,3.0,"Budapest XIII. kerület, Visegrádi utca 116.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"7,1 m²",,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8611417?page=5&pos=12&cr=251,"Eladó 2 szobás téglalakás 86,48 millió Ft értékben Budapest XIII. kerületben - Parkside Residence lakóparkban",86.48,41.0,41 m²,2.0,"Budapest XIII. kerület, Visegrádi utca 116.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"6,1 m²",,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet-rakospalota/8666815?page=5&pos=13&cr=250,"Budapest XV. kerület eladó téglalakás 1 szobás: 31,5 millió Ft",31.5,20.0,20 m²,1.0,"Budapest XV. kerület, Rákospalota",Téglalakás,1,Felújított,2025-08-17,Elektromos,Nem adta meg a hirdető,,1930,,,,,18 500 Ft/hó
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614552?page=5&pos=14&cr=250,"Eladó 1 szobás téglalakás 68,37 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",68.37,33.0,33 m²,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614566?page=5&pos=15&cr=250,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8614716?page=5&pos=16&cr=250,"Eladó 1 szobás téglalakás 55,26 millió Ft értékben Budapest XI. kerületben - Budai Walzer lakóparkban",,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647208?page=5&pos=17&cr=250,Eladó 1 szobás téglalakás 75 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban,75.0,38.0,38 m²,1.0,"Budapest XIII. kerület, Szent László út 106.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"5,2 m²",,2027. augusztus,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647201?page=5&pos=18&cr=250,"Eladó 2 szobás téglalakás 73,1 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban",73.1,45.0,45 m²,2.0,"Budapest XIII. kerület, Szent László út 106.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,,,2027. augusztus,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8647204?page=5&pos=19&cr=250,"Eladó 1 szobás téglalakás 74,1 millió Ft értékben Budapest XIII. kerületben - OLIVE Club House lakóparkban",74.1,42.0,42 m²,1.0,"Budapest XIII. kerület, Szent László út 106.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"5,2 m²",,2027. augusztus,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8470972?page=5&pos=20&cr=250,"Eladó 2+1 fél szobás téglalakás 89,57 millió Ft értékben Budapest X. kerületben - Somfa Liget Vii. Ütem lakóparkban",89.57,62.0,62 m²,2.0,"Budapest X. kerület, Somfa utca 5/a.",Téglalakás,7,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,,"34,9 m²",,2024. 1. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/7958256?page=6&pos=4&cr=250,"Eladó 1 szobás téglalakás 64,95 millió Ft értékben Budapest VIII. kerületben - UNIVERY Lakópark lakóparkban",64.95,29.0,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-koerberek/8557632?page=6&pos=6&cr=250,"Eladó 4 szobás téglalakás 153,19 millió Ft értékben Budapest XI. kerületben - Lake11 lakóparkban",153.19,95.0,95 m²,4.0,"Budapest XI. kerület, Kőérberek, Kánai út",Téglalakás,4,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8372241?page=6&pos=8&cr=250,"Eladó 3 szobás téglalakás 133,13 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",133.13,101.0,101 m²,3.0,Budapest IV. kerület,Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,AA+ (2016-2023-as besorolás),,,"96,5 m²",,2026. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-ujpalota/8617890?page=6&pos=9&cr=250,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8367750?page=6&pos=10&cr=250,"Eladó 3 szobás téglalakás 125,87 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",125.87,100.0,100 m²,3.0,Budapest IV. kerület,Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,AA+ (2016-2023-as besorolás),,,"75,3 m²",,2026. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8387699?page=6&pos=11&cr=250,"Eladó 2 szobás téglalakás 107,29 millió Ft értékben Budapest IV. kerületben - Bam Living lakóparkban",107.29,76.0,76 m²,2.0,Budapest IV. kerület,Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,AA+ (2016-2023-as besorolás),,,"72,2 m²",,2026. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/7518172?page=6&pos=12&cr=250,"Eladó 4 szobás téglalakás 159,08 millió Ft értékben Budapest IX. kerületben - Metrodom Green lakóparkban",159.08,82.0,82 m²,4.0,Budapest IX. kerület,Téglalakás,10,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xix-kerulet/8606967?page=6&pos=13&cr=250,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8602468?page=6&pos=14&cr=250,"Eladó 2 szobás téglalakás 141,35 millió Ft értékben Budapest VII. kerületben - LIGET VILLA - uniques homes by Faedra Group lakóparkban",,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8602460?page=6&pos=15&cr=250,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8510409?page=6&pos=16&cr=250,"Eladó 4 szobás téglalakás 132,9 millió Ft értékben Budapest XIV. kerületben - Telepes24 lakóparkban",132.9,82.0,82 m²,4.0,"Budapest XIV. kerület, Telepes utca 24.",Téglalakás,4,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,,"23,5 m²",,2026. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8510407?page=6&pos=17&cr=250,"Eladó 3 szobás téglalakás 89,9 millió Ft értékben Budapest XIV. kerületben - Telepes24 lakóparkban",89.9,56.0,56 m²,3.0,"Budapest XIV. kerület, Telepes utca 24.",Téglalakás,4,Új építésű,2025-08-17,Házközponti fűtés egyedi méréssel,Nem adta meg a hirdető,,,10 m²,,2026. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8579076?page=6&pos=18&cr=250,"Eladó 3 szobás téglalakás 167,2 millió Ft értékben Budapest XIV. kerületben - Dürer Park lakóparkban",167.2,61.0,61 m²,3.0,"Budapest XIV. kerület, Ajtósi Dürer sor 19-21.",Téglalakás,9,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"31,6 m²",,2027. május,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8579069?page=6&pos=19&cr=250,"Eladó 2 szobás téglalakás 129,35 millió Ft értékben Budapest XIV. kerületben - Dürer Park lakóparkban",129.35,50.0,50 m²,2.0,"Budapest XIV. kerület, Ajtósi Dürer sor 19-21.",Téglalakás,9,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,19 m²,,2027. május,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xv-kerulet/8538099?page=6&pos=20&cr=250,"Eladó 2 szobás téglalakás 63,99 millió Ft értékben Budapest XV. kerületben - Novus Liget Lakópark lakóparkban",63.99,42.0,42 m²,2.0,"Budapest XV. kerület, Kékszilva utca 2.",Téglalakás,3,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"6,5 m²",,2025. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8570007?page=7&pos=1&cr=250,"Eladó 4 szobás téglalakás 506,97 millió Ft értékben Budapest XIII. kerületben - ART HOUSE lakóparkban",506.97,143.0,143 m²,4.0,"Budapest XIII. kerület, Revész utca 18.",Téglalakás,7,Új építésű,2025-08-17,Geotermikus,Nem adta meg a hirdető,,,"23,2 m²",,2027. szeptember,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8569998?page=7&pos=2&cr=250,"Eladó 2 szobás téglalakás 111,54 millió Ft értékben Budapest XIII. kerületben - ART HOUSE lakóparkban",111.54,45.0,45 m²,2.0,"Budapest XIII. kerület, Revész utca 18.",Téglalakás,7,Új építésű,2025-08-17,Geotermikus,Nem adta meg a hirdető,,,"8,9 m²",,2027. szeptember,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930693?page=7&pos=3&cr=250,"Eladó 2 szobás téglalakás 81,2 millió Ft értékben Budapest XIII. kerületben - Terracotta Clubhouse lakóparkban",81.2,49.0,49 m²,2.0,"Budapest XIII. kerület, Jász utca 56",Téglalakás,5,Új építésű,2025-08-17,Egyéb,A++,,,"10,1 m²",,2025. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930668?page=7&pos=4&cr=250,"Eladó 2 szobás téglalakás 87,61 millió Ft értékben Budapest XIII. kerületben - Kamilla Club House By Astora lakóparkban",87.61,55.0,55 m²,2.0,"Budapest XIII. kerület, Jász utca 48",Téglalakás,5,Új építésű,2025-08-17,Egyéb,A++,,,15 m²,,2025. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7930669?page=7&pos=5&cr=250,"Eladó 3 szobás téglalakás 101,91 millió Ft értékben Budapest XIII. kerületben - Kamilla Club House By Astora lakóparkban",101.91,73.0,73 m²,3.0,"Budapest XIII. kerület, Jász utca 48",Téglalakás,5,Új építésű,2025-08-17,Egyéb,,,,3 m²,,2025. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxiii-kerulet/8554200?page=7&pos=6&cr=250,"Eladó 4 szobás téglalakás 266,25 millió Ft értékben Budapest XXIII. kerületben - Vereskő ikerház lakóparkban",266.25,166.0,166 m²,4.0,"Budapest XXIII. kerület, Vereskő utca 4.",Téglalakás,2,Új építésű,2025-08-17,Hőszivattyú,A+++,,,50 m²,,2026. július,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xxiii-kerulet/8554202?page=7&pos=7&cr=250,"Eladó 5 szobás téglalakás 315,13 millió Ft értékben Budapest XXIII. kerületben - Vereskő ikerház lakóparkban",315.13,192.0,192 m²,5.0,"Budapest XXIII. kerület, Vereskő utca 4.",Téglalakás,2,Új építésű,2025-08-17,Hőszivattyú,A+++,,,70 m²,,2026. július,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8549263?page=7&pos=8&cr=250,Eladó 2 szobás téglalakás 83 millió Ft értékben Budapest IX. kerületben - M76 Projekt lakóparkban,83.0,44.0,44 m²,2.0,"Budapest IX. kerület, Mester utca 76/B",Téglalakás,7,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"4,2 m²",,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8539346?page=7&pos=9&cr=250,"Eladó 4 szobás téglalakás 202,85 millió Ft értékben Budapest IX. kerületben - M76 Projekt lakóparkban",202.85,95.0,95 m²,4.0,"Budapest IX. kerület, Mester utca 76/B",Téglalakás,7,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"26,7 m²",,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8526456?page=7&pos=10&cr=250,"Eladó 3 szobás téglalakás 129,5 millió Ft értékben Budapest VI. kerületben - J10 Residence lakóparkban",129.5,67.0,67 m²,3.0,"Budapest VI. kerület, Jókai utca 10.",Téglalakás,4,Új építésű,2025-08-17,Hőszivattyú,A+++,,,,,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8526454?page=7&pos=11&cr=250,"Eladó 2 szobás téglalakás 92,3 millió Ft értékben Budapest VI. kerületben - J10 Residence lakóparkban",92.3,46.0,46 m²,2.0,"Budapest VI. kerület, Jókai utca 10.",Téglalakás,4,Új építésű,2025-08-17,Hőszivattyú,A+++,,,,,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7900464?page=7&pos=12&cr=250,"Eladó 3 szobás téglalakás 95,97 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",95.97,57.0,57 m²,3.0,"Budapest XIII. kerület, Népfürdő utca 47.",Téglalakás,8,Új építésű,2025-08-17,Egyéb,AA+ (2016-2023-as besorolás),,2026,"9,1 m²",,2024. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/7900457?page=7&pos=13&cr=250,"Eladó 4 szobás téglalakás 94,58 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",94.58,64.0,64 m²,4.0,"Budapest XIII. kerület, Népfürdő utca 47.",Téglalakás,8,Új építésű,2025-08-17,Egyéb,AA+ (2016-2023-as besorolás),,2026,,,2024. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8314161?page=7&pos=15&cr=250,"Eladó 3 szobás téglalakás 120,35 millió Ft értékben Budapest IV. kerületben - Lorántffy-Green House lakóparkban",120.35,93.0,93 m²,3.0,Budapest IV. kerület,Téglalakás,4,Új építésű,2025-08-17,Hőszivattyú,A+,,,"4,5 m²",,2025. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482456?page=7&pos=16&cr=250,"Eladó 4 szobás téglalakás 173,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",173.9,79.0,79 m²,4.0,"Budapest XI. kerület, Andor utca 60.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"31,7 m²",,2027. 2. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482364?page=7&pos=17&cr=250,"Eladó 2 szobás téglalakás 81,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",81.9,40.0,40 m²,2.0,"Budapest XI. kerület, Andor utca 60.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"35,5 m²",,2027. 2. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8482386?page=7&pos=18&cr=250,"Eladó 3 szobás téglalakás 133,9 millió Ft értékben Budapest XI. kerületben - Andor Liget Lakópark lakóparkban",133.9,63.0,63 m²,3.0,"Budapest XI. kerület, Andor utca 60.",Téglalakás,5,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"27,2 m²",,2027. 2. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8431341?page=7&pos=19&cr=250,"Eladó 1 szobás téglalakás 59,86 millió Ft értékben Budapest XIII. kerületben - OASIS Residence lakóparkban",59.86,33.0,33 m²,1.0,"Budapest XIII. kerület, Sólyatér utca 15.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,,,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8431348?page=7&pos=20&cr=250,"Eladó 3 szobás téglalakás 135,14 millió Ft értékben Budapest XIII. kerületben - OASIS Residence lakóparkban",135.14,68.0,68 m²,3.0,"Budapest XIII. kerület, Sólyatér utca 15.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"33,6 m²",,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8431353?page=8&pos=1&cr=250,"Eladó 2 szobás téglalakás 86,25 millió Ft értékben Budapest XIII. kerületben - OASIS Residence lakóparkban",86.25,47.0,47 m²,2.0,"Budapest XIII. kerület, Sólyatér utca 15.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"9,6 m²",,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8431345?page=8&pos=2&cr=250,"Eladó 1 szobás téglalakás 67,06 millió Ft értékben Budapest XIII. kerületben - OASIS Residence lakóparkban",67.06,40.0,40 m²,1.0,"Budapest XIII. kerület, Sólyatér utca 15.",Téglalakás,8,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A++,,,"4,7 m²",,2027. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8383058?page=8&pos=3&cr=250,"Eladó 3+1 fél szobás téglalakás 133,56 millió Ft értékben Budapest XIV. kerületben - NL111 lakóparkban",133.56,87.0,87 m²,3.0,Budapest XIV. kerület,Téglalakás,4,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,66 m²,,2026. 2. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8357111?page=8&pos=4&cr=250,"Eladó 3 szobás téglalakás 89,07 millió Ft értékben Budapest XIV. kerületben - NL111 lakóparkban",89.07,63.0,63 m²,3.0,Budapest XIV. kerület,Téglalakás,4,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+,,,"5,5 m²",,2026. 2. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8390987?page=8&pos=5&cr=250,"Eladó 1 szobás téglalakás 67,5 millió Ft értékben Budapest XIII. kerületben - Lomb Corner lakóparkban",67.5,36.0,36 m²,1.0,"Budapest XIII. kerület, Lomb utca 13.",Téglalakás,9,Új építésű,2025-08-17,Egyéb,AA+ (2016-2023-as besorolás),,,"1,7 m²",,2025. 4. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8454282?page=8&pos=6&cr=250,"Eladó 3 szobás téglalakás 155,4 millió Ft értékben Budapest XI. kerületben - NapForrás 20 - Buda lakóparkban",155.4,71.0,71 m²,3.0,Budapest XI. kerület,Téglalakás,3,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+++,,,24 m²,,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8454276?page=8&pos=7&cr=250,"Eladó 2 szobás téglalakás 112,85 millió Ft értékben Budapest XI. kerületben - NapForrás 20 - Buda lakóparkban",112.85,54.0,54 m²,2.0,Budapest XI. kerület,Téglalakás,3,Új építésű,2025-08-17,Mennyezeti hűtés-fűtés,A+++,,,14 m²,,2026. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen/8449159?page=8&pos=8&cr=250,"Eladó 3 szobás téglalakás 74,4 millió Ft értékben Debrecenben - Epres Liget by Bayer lakóparkban",74.4,68.0,68 m²,3.0,Debrecen,Téglalakás,4,Új építésű,2025-08-17,Távfűtés,Nem adta meg a hirdető,,2026,10 m²,,2026. 1. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8070330?page=8&pos=9&cr=250,"Eladó 3+1 fél szobás téglalakás 225,94 millió Ft értékben Budapest IX. kerületben - CITY PEARL lakóparkban",225.94,114.0,114 m²,3.0,Budapest IX. kerület,Téglalakás,,Új építésű,2025-08-17,,Nem adta meg a hirdető,,2024,,,2024. 3. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet/8391019?page=8&pos=10&cr=250,"Eladó 3 szobás téglalakás 177,03 millió Ft értékben Budapest XII. kerületben - Királyhágó Residence lakóparkban",177.03,72.0,72 m²,3.0,"Budapest XII. kerület, Királyhágó tér 6-7.",Téglalakás,7,Új építésű,2025-08-17,Egyéb,A+,,,,,2024. 1. negyedév,"12,9 m²",
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet/8327424?page=8&pos=11&cr=250,"Eladó 3 szobás téglalakás 195,5 millió Ft értékben Budapest XII. kerületben - Királyhágó Residence lakóparkban",195.5,72.0,72 m²,3.0,"Budapest XII. kerület, Királyhágó tér 6-7.",Téglalakás,7,Új építésű,2025-08-17,Egyéb,A+,,,"12,9 m²",,2024. 1. negyedév,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-lipotvaros/8663414?page=8&pos=14&cr=248,Budapest V. kerület eladó téglalakás 3 szobás: 100 millió Ft,100.0,49.0,49 m²,3.0,"Budapest V. kerület, Lipótváros, Nyáry Pál utca",Téglalakás,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8660309?page=8&pos=15&cr=248,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8657165?page=8&pos=16&cr=248,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8656935?page=8&pos=17&cr=248,"Budapest V. kerület eladó téglalakás 4 szobás: 214,4 millió Ft",214.4,134.0,134 m²,4.0,"Budapest V. kerület, Kristóf tér",Téglalakás,3,Átlagos,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1836,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8665739?page=8&pos=18&cr=242,"Budapest VII. kerület eladó téglalakás 2 szobás: 50,5 millió Ft",50.5,47.0,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet-nagykoruton-beluli-terulet/8663413?page=8&pos=19&cr=242,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8664070?page=8&pos=20&cr=242,,,,,,,,,,2025-08-17,,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8664070?page=9&pos=1&cr=242,Budapest VII. kerület eladó téglalakás 1 szobás: 60 millió Ft,60.0,29.0,29 m²,1.0,Budapest VII. kerület,Téglalakás,5,Újszerű,2025-08-17,Gázkazán,Nem adta meg a hirdető,,1911,,,,,
